HR,HR_lo_95,HR_hi_95,p_value,model_concordance,-log2_p_llr
1.0495511152192383,1.0224533603483055,1.077367033233373,0.00029034543421276575,0.8562672276222254,709.7368764922084
0.5806154096107226,0.3486395334148759,0.9669421323951409,0.03669492050172704,0.8562672276222254,709.7368764922084
0.8794954615502312,0.6289843018091791,1.229779924018075,0.45282136792793426,0.8562672276222254,709.7368764922084
0.7703706297216524,0.2807066483761025,2.1142032458831475,0.6125200012305563,0.8562672276222254,709.7368764922084
0.9070723559355905,0.6017632030988075,1.3672824371207775,0.6413300081296819,0.8562672276222254,709.7368764922084
0.7277689595808396,0.09625821020024872,5.502363459984728,0.7581754021836079,0.8562672276222254,709.7368764922084
3.5393745517726243e-10,0.0,inf,0.9868223115779816,0.8562672276222254,709.7368764922084
